date,brand,product_category,region,sales_volume,revenue,avg_price,cost,profit,customer_satisfaction,year,quarter,month_name,market_share
2023-07-01,Brand A,Home Appliances,North,1368,485087.62,354.48,315306.95,169780.67,8.2,2023,Q3,July,4.62
2023-07-01,Brand A,Home Appliances,South,1620,574845.52,354.69,373649.59,201195.93,8.0,2023,Q3,July,5.48
2023-07-01,Brand A,Home Appliances,East,1620,593125.38,366.02,385531.5,207593.88,8.0,2023,Q3,July,5.65
2023-07-01,Brand A,Home Appliances,West,1457,500050.84,343.12,325033.04,175017.79,8.3,2023,Q3,July,4.77
2023-07-01,Brand A,Home Appliances,Central,1304,460191.73,352.73,299124.62,161067.11,8.9,2023,Q3,July,4.39
2023-07-01,Brand A,Personal Care,North,1605,76913.11,47.91,49993.52,26919.59,8.5,2023,Q3,July,5.07
2023-07-01,Brand A,Personal Care,South,1526,79060.4,51.78,51389.26,27671.14,8.3,2023,Q3,July,5.21
2023-07-01,Brand A,Personal Care,East,1455,70549.02,48.46,45856.86,24692.16,8.7,2023,Q3,July,4.65
2023-07-01,Brand A,Personal Care,West,1490,76539.89,51.34,49750.93,26788.96,8.1,2023,Q3,July,5.05
2023-07-01,Brand A,Personal Care,Central,1517,75635.29,49.83,49162.94,26472.35,8.9,2023,Q3,July,4.99
2023-07-01,Brand A,Kitchen,North,1720,250565.05,145.6,162867.29,87697.77,8.3,2023,Q3,July,5.35
2023-07-01,Brand A,Kitchen,South,1363,204699.38,150.15,133054.6,71644.78,8.4,2023,Q3,July,4.37
2023-07-01,Brand A,Kitchen,East,1706,267016.73,156.45,173560.87,93455.86,8.3,2023,Q3,July,5.7
2023-07-01,Brand A,Kitchen,West,1519,236998.64,155.94,154049.12,82949.52,8.7,2023,Q3,July,5.06
2023-07-01,Brand A,Kitchen,Central,1296,191003.19,147.3,124152.08,66851.12,8.3,2023,Q3,July,4.08
2023-07-01,Brand B,Electronics,North,1818,1014348.42,557.73,612441.72,401906.7,8.3,2023,Q3,July,6.54
2023-07-01,Brand B,Electronics,South,1838,1009647.3,549.26,629109.14,380538.16,8.5,2023,Q3,July,6.51
2023-07-01,Brand B,Electronics,East,2187,1255917.47,574.03,805805.52,450111.94,8.7,2023,Q3,July,8.1
2023-07-01,Brand B,Electronics,West,1801,1006329.99,558.63,633169.46,373160.53,7.9,2023,Q3,July,6.49
2023-07-01,Brand B,Electronics,Central,1907,1141921.19,598.62,755420.59,386500.6,8.1,2023,Q3,July,7.37
2023-07-01,Brand B,Home Appliances,North,2050,788142.92,384.33,489458.52,298684.4,8.3,2023,Q3,July,7.51
2023-07-01,Brand B,Home Appliances,South,1877,720770.69,383.97,461512.27,259258.42,8.3,2023,Q3,July,6.87
2023-07-01,Brand B,Home Appliances,East,1922,784324.39,408.06,495737.19,288587.2,7.8,2023,Q3,July,7.48
2023-07-01,Brand B,Home Appliances,West,1774,687760.37,387.56,477830.02,209930.35,8.2,2023,Q3,July,6.56
2023-07-01,Brand B,Home Appliances,Central,1714,708592.27,413.22,460439.62,248152.66,8.0,2023,Q3,July,6.75
2023-07-01,Brand B,Personal Care,North,1623,96768.66,59.61,64573.8,32194.85,7.7,2023,Q3,July,6.38
2023-07-01,Brand B,Personal Care,South,1513,89343.64,59.01,54825.75,34517.89,7.9,2023,Q3,July,5.89
2023-07-01,Brand B,Personal Care,East,1654,90581.6,54.74,61167.28,29414.32,8.2,2023,Q3,July,5.97
2023-07-01,Brand B,Personal Care,West,1460,79850.48,54.67,54453.22,25397.26,8.1,2023,Q3,July,5.26
2023-07-01,Brand B,Personal Care,Central,1502,87929.03,58.52,58935.57,28993.46,8.7,2023,Q3,July,5.8
2023-07-01,Brand B,Kitchen,North,1664,284306.23,170.77,197698.13,86608.1,8.3,2023,Q3,July,6.07
2023-07-01,Brand B,Kitchen,South,1549,257298.67,166.06,176058.02,81240.65,8.1,2023,Q3,July,5.5
2023-07-01,Brand B,Kitchen,East,1728,297337.53,172.0,184317.44,113020.08,8.3,2023,Q3,July,6.35
2023-07-01,Brand B,Kitchen,West,1431,244873.44,171.01,160309.21,84564.23,8.1,2023,Q3,July,5.23
2023-07-01,Brand B,Kitchen,Central,1772,315762.03,178.16,213810.15,101951.88,7.7,2023,Q3,July,6.75
2023-07-01,Brand C,Electronics,North,1061,506177.43,476.74,351025.04,155152.39,8.1,2023,Q3,July,3.27
2023-07-01,Brand C,Electronics,South,1289,600295.7,465.65,385956.99,214338.71,7.8,2023,Q3,July,3.87
2023-07-01,Brand C,Electronics,East,1048,474845.43,452.73,329870.51,144974.92,7.5,2023,Q3,July,3.06
2023-07-01,Brand C,Electronics,West,1077,490634.67,455.21,339936.61,150698.06,7.9,2023,Q3,July,3.17
2023-07-01,Brand C,Electronics,Central,1227,607110.31,494.55,385249.14,221861.17,7.9,2023,Q3,July,3.92
2023-07-01,Brand C,Home Appliances,North,1119,360475.93,322.09,246249.97,114225.96,8.1,2023,Q3,July,3.44
2023-07-01,Brand C,Home Appliances,South,1240,407454.54,328.4,266212.64,141241.9,7.3,2023,Q3,July,3.88
2023-07-01,Brand C,Home Appliances,East,1198,386739.25,322.8,241730.71,145008.54,8.1,2023,Q3,July,3.69
2023-07-01,Brand C,Home Appliances,West,1213,390899.15,322.24,254251.11,136648.05,8.2,2023,Q3,July,3.73
2023-07-01,Brand C,Home Appliances,Central,1198,381585.75,318.49,242551.35,139034.4,8.0,2023,Q3,July,3.64
2023-07-01,Brand C,Personal Care,North,1582,77545.04,49.0,53968.18,23576.85,8.1,2023,Q3,July,5.11
2023-07-01,Brand C,Personal Care,South,1607,76292.77,47.47,46081.36,30211.41,8.3,2023,Q3,July,5.03
2023-07-01,Brand C,Personal Care,East,1504,68965.11,45.85,45977.03,22988.08,7.6,2023,Q3,July,4.55
2023-07-01,Brand C,Personal Care,West,1598,76602.19,47.91,49375.7,27226.49,8.1,2023,Q3,July,5.05
2023-07-01,Brand C,Personal Care,Central,1448,68464.08,47.26,44759.71,23704.37,8.0,2023,Q3,July,4.51
2023-07-01,Brand C,Kitchen,North,1339,188813.03,141.0,125486.03,63327.0,7.5,2023,Q3,July,4.03
2023-07-01,Brand C,Kitchen,South,1394,196340.11,140.83,132127.5,64212.61,7.3,2023,Q3,July,4.19
2023-07-01,Brand C,Kitchen,East,1124,160081.18,142.32,110107.88,49973.3,7.8,2023,Q3,July,3.42
2023-07-01,Brand C,Kitchen,West,1393,198195.12,142.27,128637.53,69557.58,7.4,2023,Q3,July,4.23
2023-07-01,Brand C,Kitchen,Central,1346,186952.61,138.89,128990.05,57962.55,8.2,2023,Q3,July,3.99
2023-07-01,Brand D,Electronics,North,915,389959.18,425.86,260379.4,129579.78,7.3,2023,Q3,July,2.52
2023-07-01,Brand D,Electronics,South,718,308551.14,429.29,186188.95,122362.19,7.0,2023,Q3,July,1.99
2023-07-01,Brand D,Electronics,East,724,298159.12,411.52,189779.7,108379.42,6.9,2023,Q3,July,1.92
2023-07-01,Brand D,Electronics,West,838,341024.51,406.91,221791.83,119232.68,6.7,2023,Q3,July,2.2
2023-07-01,Brand D,Electronics,Central,826,355937.45,430.84,233377.84,122559.61,7.2,2023,Q3,July,2.3
2023-07-01,Brand D,Home Appliances,North,816,249310.32,305.39,160375.52,88934.8,7.0,2023,Q3,July,2.38
2023-07-01,Brand D,Home Appliances,South,896,253970.24,283.17,168991.65,84978.59,7.1,2023,Q3,July,2.42
2023-07-01,Brand D,Home Appliances,East,809,230919.09,285.18,140651.33,90267.76,7.4,2023,Q3,July,2.2
2023-07-01,Brand D,Home Appliances,West,907,259909.96,286.41,165217.57,94692.39,7.1,2023,Q3,July,2.48
2023-07-01,Brand D,Home Appliances,Central,945,268357.6,283.92,167364.79,100992.81,7.4,2023,Q3,July,2.56
2023-07-01,Brand D,Personal Care,North,775,31968.53,41.23,22246.98,9721.55,7.1,2023,Q3,July,2.11
2023-07-01,Brand D,Personal Care,South,844,34326.11,40.66,20692.44,13633.68,6.7,2023,Q3,July,2.26
2023-07-01,Brand D,Personal Care,East,1013,42703.0,42.14,28697.84,14005.16,7.4,2023,Q3,July,2.81
2023-07-01,Brand D,Personal Care,West,884,36416.49,41.19,23733.06,12683.43,7.4,2023,Q3,July,2.4
2023-07-01,Brand D,Personal Care,Central,992,40340.24,40.65,26998.0,13342.24,7.1,2023,Q3,July,2.66
2023-07-01,Brand D,Kitchen,North,1247,153006.74,122.69,99975.16,53031.58,7.4,2023,Q3,July,3.27
2023-07-01,Brand D,Kitchen,South,1081,137616.82,127.27,83539.75,54077.07,6.8,2023,Q3,July,2.94
2023-07-01,Brand D,Kitchen,East,1052,140204.86,133.18,88086.05,52118.81,7.0,2023,Q3,July,3.0
2023-07-01,Brand D,Kitchen,West,1168,143938.78,123.19,93365.06,50573.72,7.2,2023,Q3,July,3.08
2023-07-01,Brand D,Kitchen,Central,1233,159269.38,129.11,106217.6,53051.78,6.6,2023,Q3,July,3.4
2023-07-01,Brand E,Electronics,North,687,264788.82,385.3,179385.77,85403.05,6.6,2023,Q3,July,1.71
2023-07-01,Brand E,Electronics,South,685,280029.7,408.8,189126.84,90902.86,6.5,2023,Q3,July,1.81
2023-07-01,Brand E,Electronics,East,595,241128.09,404.71,163243.08,77885.01,6.4,2023,Q3,July,1.56
2023-07-01,Brand E,Electronics,West,690,286869.43,415.61,179877.13,106992.3,7.1,2023,Q3,July,1.85
2023-07-01,Brand E,Electronics,Central,609,242865.3,398.47,153355.7,89509.61,6.9,2023,Q3,July,1.57
2023-07-01,Brand E,Home Appliances,North,740,205501.61,277.51,136231.52,69270.09,7.0,2023,Q3,July,1.96
2023-07-01,Brand E,Home Appliances,South,736,197015.33,267.46,135147.55,61867.78,6.8,2023,Q3,July,1.88
2023-07-01,Brand E,Home Appliances,East,643,175493.56,272.77,113772.72,61720.84,7.2,2023,Q3,July,1.67
2023-07-01,Brand E,Home Appliances,West,667,191558.93,286.99,116790.01,74768.92,6.8,2023,Q3,July,1.83
2023-07-01,Brand E,Home Appliances,Central,794,228602.18,287.57,141974.03,86628.14,6.8,2023,Q3,July,2.18
2023-07-01,Brand E,Personal Care,North,677,26844.23,39.64,18200.61,8643.62,7.1,2023,Q3,July,1.77
2023-07-01,Brand E,Personal Care,South,676,28182.14,41.69,18579.26,9602.87,6.7,2023,Q3,July,1.86
2023-07-01,Brand E,Personal Care,East,736,29768.63,40.42,19527.9,10240.74,6.8,2023,Q3,July,1.96
2023-07-01,Brand E,Personal Care,West,737,28531.46,38.71,19437.72,9093.74,6.8,2023,Q3,July,1.88
2023-07-01,Brand E,Personal Care,Central,654,26880.37,41.06,18634.67,8245.71,7.2,2023,Q3,July,1.77
2023-07-01,Brand E,Kitchen,North,748,86572.0,115.63,56431.09,30140.91,6.4,2023,Q3,July,1.85
2023-07-01,Brand E,Kitchen,South,880,102353.34,116.2,63999.15,38354.19,6.7,2023,Q3,July,2.19
2023-07-01,Brand E,Kitchen,East,752,92902.82,123.54,59981.0,32921.82,6.5,2023,Q3,July,1.98
2023-07-01,Brand E,Kitchen,West,724,87069.67,120.11,53525.68,33543.99,6.9,2023,Q3,July,1.86
2023-07-01,Brand E,Kitchen,Central,794,97413.84,122.58,67582.85,29831.0,7.2,2023,Q3,July,2.08
2023-08-01,Brand A,Electronics,North,1848,900449.3,487.24,585292.04,315157.25,8.1,2023,Q3,August,6.33
2023-08-01,Brand A,Electronics,South,1533,796922.9,519.75,517999.88,278923.01,8.9,2023,Q3,August,5.6
2023-08-01,Brand A,Electronics,East,1805,867619.92,480.5,563952.95,303666.97,8.9,2023,Q3,August,6.1
2023-08-01,Brand A,Electronics,West,1592,757167.26,475.47,492158.72,265008.54,8.4,2023,Q3,August,5.32
2023-08-01,Brand A,Electronics,Central,1407,707082.37,502.19,459603.54,247478.83,8.3,2023,Q3,August,4.97
2023-08-01,Brand A,Home Appliances,North,1322,468279.51,353.96,304381.68,163897.83,8.8,2023,Q3,August,4.94
2023-08-01,Brand A,Home Appliances,South,1398,486201.99,347.69,316031.29,170170.7,8.8,2023,Q3,August,5.13
2023-08-01,Brand A,Home Appliances,East,1495,503644.34,336.69,327368.82,176275.52,8.5,2023,Q3,August,5.31
2023-08-01,Brand A,Home Appliances,West,1247,416810.2,334.15,270926.63,145883.57,8.6,2023,Q3,August,4.4
2023-08-01,Brand A,Home Appliances,Central,1478,500110.38,338.2,325071.75,175038.63,8.8,2023,Q3,August,5.28
2023-08-01,Brand A,Personal Care,North,1638,85338.8,52.07,55470.22,29868.58,8.2,2023,Q3,August,6.27
2023-08-01,Brand A,Personal Care,South,1661,81577.56,49.1,53025.41,28552.15,8.5,2023,Q3,August,5.99
2023-08-01,Brand A,Personal Care,East,1281,61174.41,47.72,39763.37,21411.05,8.7,2023,Q3,August,4.49
2023-08-01,Brand A,Personal Care,West,1457,71079.2,48.78,46201.48,24877.72,8.2,2023,Q3,August,5.22
2023-08-01,Brand A,Personal Care,Central,1557,73976.06,47.5,48084.44,25891.62,8.8,2023,Q3,August,5.43
2023-08-01,Brand A,Kitchen,North,1230,178808.11,145.37,116225.27,62582.84,8.3,2023,Q3,August,4.17
2023-08-01,Brand A,Kitchen,South,1401,207145.89,147.82,134644.83,72501.06,8.3,2023,Q3,August,4.83
2023-08-01,Brand A,Kitchen,East,1603,243945.67,152.12,158564.68,85380.98,8.0,2023,Q3,August,5.69
2023-08-01,Brand A,Kitchen,West,1378,214482.42,155.63,139413.57,75068.85,8.3,2023,Q3,August,5.01
2023-08-01,Brand A,Kitchen,Central,1236,190262.01,153.88,123670.31,66591.7,8.6,2023,Q3,August,4.44
2023-08-01,Brand B,Electronics,North,1853,1018207.7,549.33,625230.34,392977.36,8.3,2023,Q3,August,7.16
2023-08-01,Brand B,Electronics,South,1656,952668.08,575.23,623509.99,329158.09,8.0,2023,Q3,August,6.7
2023-08-01,Brand B,Electronics,East,2059,1224739.81,594.69,823315.85,401423.97,7.8,2023,Q3,August,8.61
2023-08-01,Brand B,Electronics,West,1600,919772.58,574.58,566645.52,353127.06,8.7,2023,Q3,August,6.47
2023-08-01,Brand B,Electronics,Central,1629,935667.94,574.28,595470.41,340197.54,8.3,2023,Q3,August,6.58
2023-08-01,Brand B,Home Appliances,North,1478,591068.55,399.7,370878.08,220190.47,8.6,2023,Q3,August,6.24
2023-08-01,Brand B,Home Appliances,South,1434,601334.67,419.15,410891.63,190443.04,8.0,2023,Q3,August,6.34
2023-08-01,Brand B,Home Appliances,East,1808,693756.33,383.63,483330.71,210425.62,8.2,2023,Q3,August,7.32
2023-08-01,Brand B,Home Appliances,West,1565,621566.08,396.97,377067.18,244498.9,8.7,2023,Q3,August,6.56
2023-08-01,Brand B,Home Appliances,Central,1433,586125.26,408.74,377625.03,208500.23,8.6,2023,Q3,August,6.18
2023-08-01,Brand B,Personal Care,North,1257,72549.64,57.68,47029.26,25520.38,8.4,2023,Q3,August,5.33
2023-08-01,Brand B,Personal Care,South,1185,66051.09,55.74,41047.88,25003.21,8.4,2023,Q3,August,4.85
2023-08-01,Brand B,Personal Care,East,1234,71503.88,57.92,44441.41,27062.48,8.6,2023,Q3,August,5.25
2023-08-01,Brand B,Personal Care,West,1542,88831.36,57.61,56428.42,32402.94,7.9,2023,Q3,August,6.52
2023-08-01,Brand B,Personal Care,Central,1177,66141.96,56.17,44012.42,22129.54,8.2,2023,Q3,August,4.86
2023-08-01,Brand B,Kitchen,North,1714,292636.13,170.71,195886.63,96749.5,8.2,2023,Q3,August,6.83
2023-08-01,Brand B,Kitchen,South,1518,255844.36,168.49,165146.27,90698.08,8.2,2023,Q3,August,5.97
2023-08-01,Brand B,Kitchen,East,1606,289329.99,180.1,183126.25,106203.74,7.7,2023,Q3,August,6.75
2023-08-01,Brand B,Kitchen,West,1511,261811.34,173.27,161496.77,100314.57,8.5,2023,Q3,August,6.11
2023-08-01,Brand B,Kitchen,Central,1732,312228.44,180.19,193491.28,118737.17,8.6,2023,Q3,August,7.29
2023-08-01,Brand C,Electronics,North,1140,539362.67,472.81,352776.14,186586.53,8.1,2023,Q3,August,3.79
2023-08-01,Brand C,Electronics,South,1068,501065.41,468.98,325354.17,175711.24,7.9,2023,Q3,August,3.52
2023-08-01,Brand C,Electronics,East,974,481479.85,494.04,321348.65,160131.2,7.9,2023,Q3,August,3.38
2023-08-01,Brand C,Electronics,West,945,453879.94,479.95,277818.13,176061.81,7.4,2023,Q3,August,3.19
2023-08-01,Brand C,Electronics,Central,1083,509721.86,470.38,335846.07,173875.8,7.4,2023,Q3,August,3.58
2023-08-01,Brand C,Home Appliances,North,1169,376220.56,321.69,262869.07,113351.49,7.9,2023,Q3,August,3.97
2023-08-01,Brand C,Home Appliances,South,1261,412095.25,326.7,251161.3,160933.95,8.3,2023,Q3,August,4.35
2023-08-01,Brand C,Home Appliances,East,1117,368795.06,329.97,245243.69,123551.36,7.3,2023,Q3,August,3.89
2023-08-01,Brand C,Home Appliances,West,1305,435636.59,333.72,273502.11,162134.48,7.4,2023,Q3,August,4.6
2023-08-01,Brand C,Home Appliances,Central,1073,370981.46,345.63,248039.1,122942.36,7.5,2023,Q3,August,3.91
2023-08-01,Brand C,Personal Care,North,1246,60329.65,48.41,39651.11,20678.55,7.7,2023,Q3,August,4.43
2023-08-01,Brand C,Personal Care,South,1374,63438.24,46.15,42310.84,21127.4,8.3,2023,Q3,August,4.66
2023-08-01,Brand C,Personal Care,East,1293,62046.7,47.96,39859.95,22186.75,7.7,2023,Q3,August,4.56
2023-08-01,Brand C,Personal Care,West,1327,65101.66,49.04,42220.09,22881.57,7.8,2023,Q3,August,4.78
2023-08-01,Brand C,Personal Care,Central,1349,62046.11,45.99,37760.71,24285.4,8.0,2023,Q3,August,4.56
2023-08-01,Brand C,Kitchen,North,1031,149731.7,145.21,95684.19,54047.51,7.7,2023,Q3,August,3.49
2023-08-01,Brand C,Kitchen,South,1124,158057.92,140.61,96425.13,61632.79,7.6,2023,Q3,August,3.69
2023-08-01,Brand C,Kitchen,East,1190,172425.16,144.86,108390.32,64034.84,7.8,2023,Q3,August,4.02
2023-08-01,Brand C,Kitchen,West,1030,142551.74,138.37,85859.58,56692.15,8.2,2023,Q3,August,3.33
2023-08-01,Brand C,Kitchen,Central,1036,143617.98,138.62,90186.37,53431.61,7.4,2023,Q3,August,3.35
2023-08-01,Brand D,Electronics,North,774,315029.51,406.94,193245.48,121784.03,7.1,2023,Q3,August,2.21
2023-08-01,Brand D,Electronics,South,707,306873.49,433.84,201229.98,105643.51,6.8,2023,Q3,August,2.16
2023-08-01,Brand D,Electronics,East,776,317436.41,408.69,207489.47,109946.95,6.9,2023,Q3,August,2.23
2023-08-01,Brand D,Electronics,West,691,296876.61,429.42,203993.82,92882.79,7.5,2023,Q3,August,2.09
2023-08-01,Brand D,Electronics,Central,767,322916.37,420.95,201022.13,121894.24,6.8,2023,Q3,August,2.27
2023-08-01,Brand D,Home Appliances,North,784,230340.18,293.55,159252.93,71087.25,6.9,2023,Q3,August,2.43
2023-08-01,Brand D,Home Appliances,South,759,223336.56,294.04,152686.73,70649.84,7.2,2023,Q3,August,2.36
2023-08-01,Brand D,Home Appliances,East,816,238901.97,292.57,162881.07,76020.9,6.5,2023,Q3,August,2.52
2023-08-01,Brand D,Home Appliances,West,877,261347.47,297.88,167216.65,94130.82,7.0,2023,Q3,August,2.76
2023-08-01,Brand D,Home Appliances,Central,829,234663.96,283.0,161250.56,73413.4,6.9,2023,Q3,August,2.48
2023-08-01,Brand D,Personal Care,North,796,32630.5,40.96,21012.3,11618.2,7.0,2023,Q3,August,2.4
2023-08-01,Brand D,Personal Care,South,811,35118.41,43.26,22549.17,12569.24,7.5,2023,Q3,August,2.58
2023-08-01,Brand D,Personal Care,East,860,37712.14,43.81,23039.69,14672.45,6.9,2023,Q3,August,2.77
2023-08-01,Brand D,Personal Care,West,795,34024.79,42.8,23344.79,10679.99,6.6,2023,Q3,August,2.5
2023-08-01,Brand D,Personal Care,Central,728,32058.25,43.99,19917.31,12140.94,7.2,2023,Q3,August,2.35
2023-08-01,Brand D,Kitchen,North,1034,136341.24,131.74,83510.22,52831.02,6.6,2023,Q3,August,3.18
2023-08-01,Brand D,Kitchen,South,1039,138407.79,133.19,88788.56,49619.22,6.8,2023,Q3,August,3.23
2023-08-01,Brand D,Kitchen,East,1054,140229.67,132.99,95874.02,44355.66,7.5,2023,Q3,August,3.27
2023-08-01,Brand D,Kitchen,West,875,107293.02,122.56,70914.97,36378.04,7.3,2023,Q3,August,2.5
2023-08-01,Brand D,Kitchen,Central,955,118701.44,124.17,80562.38,38139.06,6.6,2023,Q3,August,2.77
2023-08-01,Brand E,Electronics,North,535,214316.03,400.23,140598.79,73717.24,7.0,2023,Q3,August,1.51
2023-08-01,Brand E,Electronics,South,533,215622.04,404.51,141995.21,73626.83,6.8,2023,Q3,August,1.52
2023-08-01,Brand E,Electronics,East,580,226733.77,390.38,137959.53,88774.23,6.4,2023,Q3,August,1.59
2023-08-01,Brand E,Electronics,West,511,204511.68,400.01,139895.04,64616.64,7.0,2023,Q3,August,1.44
2023-08-01,Brand E,Electronics,Central,605,238647.3,394.04,152845.33,85801.97,6.7,2023,Q3,August,1.68
2023-08-01,Brand E,Home Appliances,North,578,154754.11,267.71,101997.13,52756.97,7.3,2023,Q3,August,1.63
2023-08-01,Brand E,Home Appliances,South,573,153239.75,267.31,103889.37,49350.38,6.6,2023,Q3,August,1.62
2023-08-01,Brand E,Home Appliances,East,699,199975.11,285.71,138896.19,61078.93,6.7,2023,Q3,August,2.11
2023-08-01,Brand E,Home Appliances,West,667,186350.18,279.02,123561.14,62789.04,6.7,2023,Q3,August,1.97
2023-08-01,Brand E,Home Appliances,Central,577,161810.37,280.22,105639.26,56171.11,7.1,2023,Q3,August,1.71
2023-08-01,Brand E,Personal Care,North,724,29457.06,40.66,18008.24,11448.82,7.0,2023,Q3,August,2.16
2023-08-01,Brand E,Personal Care,South,676,28139.1,41.58,19471.9,8667.21,6.4,2023,Q3,August,2.07
2023-08-01,Brand E,Personal Care,East,741,28301.8,38.15,18020.23,10281.56,6.8,2023,Q3,August,2.08
2023-08-01,Brand E,Personal Care,West,605,24808.34,40.99,14905.73,9902.61,6.5,2023,Q3,August,1.82
2023-08-01,Brand E,Personal Care,Central,693,28320.26,40.86,19588.12,8732.15,7.0,2023,Q3,August,2.08
2023-08-01,Brand E,Kitchen,North,753,89462.0,118.73,53688.69,35773.31,6.4,2023,Q3,August,2.09
2023-08-01,Brand E,Kitchen,South,723,88398.99,122.1,56729.6,31669.4,7.0,2023,Q3,August,2.06
2023-08-01,Brand E,Kitchen,East,721,82864.59,114.89,51309.89,31554.7,7.1,2023,Q3,August,1.93
2023-08-01,Brand E,Kitchen,West,764,95411.4,124.74,58368.47,37042.93,7.3,2023,Q3,August,2.23
2023-08-01,Brand E,Kitchen,Central,654,74658.0,114.14,52241.36,22416.64,6.6,2023,Q3,August,1.74
2023-09-01,Brand A,Electronics,North,1506,728993.89,483.83,473846.03,255147.86,8.6,2023,Q3,September,5.71
2023-09-01,Brand A,Electronics,South,1608,789672.36,491.01,513287.03,276385.32,8.7,2023,Q3,September,6.19
2023-09-01,Brand A,Electronics,East,1300,658161.65,506.24,427805.07,230356.58,8.3,2023,Q3,September,5.16
2023-09-01,Brand A,Electronics,West,1310,642825.81,490.66,417836.77,224989.03,8.2,2023,Q3,September,5.04
2023-09-01,Brand A,Electronics,Central,1607,795413.42,494.86,517018.73,278394.7,8.3,2023,Q3,September,6.23
2023-09-01,Brand A,Home Appliances,North,1155,397144.84,343.72,258144.15,139000.69,8.8,2023,Q3,September,4.66
2023-09-01,Brand A,Home Appliances,South,1339,465922.33,347.83,302849.52,163072.82,8.9,2023,Q3,September,5.47
2023-09-01,Brand A,Home Appliances,East,1196,404518.59,338.0,262937.09,141581.51,8.7,2023,Q3,September,4.75
2023-09-01,Brand A,Home Appliances,West,1178,418626.75,355.27,272107.39,146519.36,8.9,2023,Q3,September,4.91
2023-09-01,Brand A,Home Appliances,Central,1152,419604.17,364.04,272742.71,146861.46,8.8,2023,Q3,September,4.92
2023-09-01,Brand A,Personal Care,North,1299,65647.82,50.52,42671.08,22976.74,8.3,2023,Q3,September,5.33
2023-09-01,Brand A,Personal Care,South,1493,75908.59,50.84,49340.59,26568.01,8.1,2023,Q3,September,6.16
2023-09-01,Brand A,Personal Care,East,1236,62570.92,50.62,40671.09,21899.82,8.1,2023,Q3,September,5.08
2023-09-01,Brand A,Personal Care,West,1117,55607.87,49.75,36145.12,19462.76,8.3,2023,Q3,September,4.51
2023-09-01,Brand A,Personal Care,Central,1279,62474.52,48.81,40608.44,21866.08,8.2,2023,Q3,September,5.07
2023-09-01,Brand A,Kitchen,North,1309,196650.11,150.22,127822.57,68827.54,8.2,2023,Q3,September,5.32
2023-09-01,Brand A,Kitchen,South,1171,177376.47,151.38,115294.71,62081.77,8.1,2023,Q3,September,4.8
2023-09-01,Brand A,Kitchen,East,1107,159075.67,143.6,103399.19,55676.48,8.8,2023,Q3,September,4.3
2023-09-01,Brand A,Kitchen,West,1332,204954.3,153.8,133220.29,71734.0,8.7,2023,Q3,September,5.55
2023-09-01,Brand A,Kitchen,Central,1301,194813.3,149.65,126628.64,68184.65,8.7,2023,Q3,September,5.27
2023-09-01,Brand B,Electronics,North,1366,795155.42,581.98,538946.62,256208.8,8.2,2023,Q3,September,6.23
2023-09-01,Brand B,Electronics,South,1518,853494.8,562.2,566959.7,286535.1,8.4,2023,Q3,September,6.69
2023-09-01,Brand B,Electronics,East,1762,997412.34,565.93,675225.45,322186.9,8.3,2023,Q3,September,7.81
2023-09-01,Brand B,Electronics,West,1768,1019464.52,576.6,664449.24,355015.28,8.3,2023,Q3,September,7.99
2023-09-01,Brand B,Electronics,Central,1704,1025654.26,601.72,622937.61,402716.65,7.8,2023,Q3,September,8.04
2023-09-01,Brand B,Home Appliances,North,1644,663924.26,403.7,439179.46,224744.8,8.2,2023,Q3,September,7.79
2023-09-01,Brand B,Home Appliances,South,1276,527583.07,413.29,355972.15,171610.92,8.0,2023,Q3,September,6.19
2023-09-01,Brand B,Home Appliances,East,1369,569744.64,416.1,345969.3,223775.34,8.6,2023,Q3,September,6.69
2023-09-01,Brand B,Home Appliances,West,1347,547466.12,406.24,379722.19,167743.94,8.4,2023,Q3,September,6.42
2023-09-01,Brand B,Home Appliances,Central,1416,580922.95,410.13,368536.34,212386.61,8.0,2023,Q3,September,6.82
2023-09-01,Brand B,Personal Care,North,1366,80554.47,58.94,53526.19,27028.28,8.1,2023,Q3,September,6.54
2023-09-01,Brand B,Personal Care,South,1028,56369.1,54.8,36945.33,19423.77,8.5,2023,Q3,September,4.57
2023-09-01,Brand B,Personal Care,East,1202,71516.6,59.46,43149.02,28367.59,8.1,2023,Q3,September,5.8
2023-09-01,Brand B,Personal Care,West,1095,62665.88,57.2,38053.08,24612.8,8.7,2023,Q3,September,5.08
2023-09-01,Brand B,Personal Care,Central,1090,65363.08,59.93,42001.62,23361.46,8.7,2023,Q3,September,5.3
2023-09-01,Brand B,Kitchen,North,1343,241654.45,179.93,145121.93,96532.52,8.4,2023,Q3,September,6.54
2023-09-01,Brand B,Kitchen,South,1481,246335.12,166.29,150168.99,96166.13,8.1,2023,Q3,September,6.67
2023-09-01,Brand B,Kitchen,East,1493,258728.55,173.23,168883.93,89844.61,7.8,2023,Q3,September,7.0
2023-09-01,Brand B,Kitchen,West,1123,199845.15,177.85,121657.23,78187.93,8.3,2023,Q3,September,5.41
2023-09-01,Brand B,Kitchen,Central,1485,248864.57,167.47,165875.03,82989.55,7.8,2023,Q3,September,6.73
2023-09-01,Brand C,Electronics,North,970,445554.06,459.04,300123.15,145430.91,7.6,2023,Q3,September,3.49
